Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.491315, 1.000000, 0.699959, 0.600204, 0.499980, 0.699625, 0.500020, 0.399948, 0.599864, 0.398168, 0.300355, 0.600041, 0.000000, 13.428545, 13.067046
0.442709, 0.000000, 0.599951, 0.600204, 0.499978, 0.799843, 0.499724, 0.500042, 0.499914, 0.400307, 0.300451, 0.599911, 13.865307, 0.000000, 11.570108
0.000000, 0.506203, 0.600323, 0.600204, 0.499921, 0.799911, 0.500015, 0.400055, 0.499915, 0.399407, 0.299871, 0.599961, 13.392355, 13.655931, 0.000000
0.391544, 0.506203, 0.599910, 0.600204, 0.499921, 0.799911, 0.500076, 0.400055, 0.499915, 0.399407, 0.299871, 0.599922, 10.923345, 11.138328, 11.020986
1.000000, 0.958541, 0.699841, 0.600204, 0.499980, 0.699625, 0.499960, 0.399948, 0.599863, 0.398168, 0.300355, 0.600001, 0.000000, 0.000000, 18.736083
0.959647, 0.958541, 0.699841, 0.600204, 0.500005, 0.699625, 0.499980, 0.399948, 0.599863, 0.398529, 0.300355, 0.600001, 0.076235, 1.168965, 18.456494
0.000000, 1.000000, 0.600042, 0.600204, 0.499931, 0.799828, 0.499645, 0.400438, 0.499913, 0.396725, 0.300108, 0.600016, 0.000000, 21.240122, 0.000000
0.000000, 0.000000, 0.599899, 0.600204, 0.500010, 0.799847, 0.499502, 0.400484, 0.499914, 0.500525, 0.300713, 0.600122, 18.226437, 0.000000, 0.000000
0.063335, 0.000000, 0.599899, 0.600204, 0.500010, 0.799843, 0.499568, 0.400484, 0.499914, 0.500525, 0.300713, 0.600083, 18.121810, 0.000000, 1.808834
0.004285, 0.872521, 0.599960, 0.600204, 0.499997, 0.799828, 0.499645, 0.400491, 0.499912, 0.397345, 0.300106, 0.599957, 4.079811, 20.101151, 0.138046
0.915888, 0.253102, 0.599956, 0.600204, 0.500003, 0.799843, 0.499724, 0.499744, 0.499915, 0.400307, 0.300451, 0.599914, 2.194981, 0.921746, 17.913556
0.491315, 0.958541, 0.699841, 0.600204, 0.499980, 0.699625, 0.499980, 0.399948, 0.599863, 0.398890, 0.300479, 0.599962, 0.854347, 13.100221, 12.774640
0.198976, 0.000000, 0.599899, 0.600204, 0.500010, 0.799843, 0.499791, 0.400005, 0.499914, 0.500525, 0.300534, 0.600022, 17.230332, 0.000000, 5.567858
0.198976, 0.075737, 0.599899, 0.600204, 0.500010, 0.799843, 0.499623, 0.400005, 0.499914, 0.500525, 0.300534, 0.600022, 17.126874, 2.047206, 5.573823
0.415888, 0.253102, 0.599956, 0.600204, 0.499973, 0.799843, 0.499724, 0.499851, 0.499915, 0.400307, 0.300451, 0.599911, 13.224796, 5.553532, 10.978327
0.000000, 0.140539, 0.599899, 0.600204, 0.500046, 0.799855, 0.499502, 0.400484, 0.499914, 0.500525, 0.300713, 0.600122, 17.784502, 3.991134, 0.000000
0.157378, 0.506203, 0.599910, 0.600204, 0.499921, 0.799911, 0.500076, 0.400055, 0.499915, 0.399407, 0.299871, 0.599922, 12.967535, 13.222750, 4.673956
