Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.993157, 0.485203, 0.509755, 0.483257, 0.506526, 0.495876, 0.506673, 0.496638, 0.510163, 0.508361, 0.499550, 0.499741, 0.703921, 0.000000, 0.711213
0.835410, 0.993021, 0.494242, 0.499479, 0.508736, 0.506725, 0.498626, 0.498244, 0.503206, 0.491661, 0.499874, 0.486391, 0.711356, 0.703436, 0.000000
0.990015, 0.993050, 0.491720, 0.498195, 0.512500, 0.505860, 0.480444, 0.493734, 0.548602, 0.494365, 0.528966, 0.470690, 0.597889, 0.593924, 0.547136
0.956242, 1.000000, 0.503625, 0.494227, 0.503564, 0.502210, 0.506649, 0.500621, 0.504057, 0.494117, 0.502310, 0.500115, 0.000000, 1.000005, 0.017904
0.704461, 0.779265, 0.498020, 0.499475, 0.499834, 0.499553, 0.501534, 0.501061, 0.500136, 0.500311, 0.499973, 0.501313, 1.000010, 0.000000, 0.000000
1.000000, 0.992713, 0.499433, 0.498286, 0.498538, 0.501081, 0.498966, 0.501265, 0.501300, 0.497986, 0.500670, 0.501313, 0.000000, 0.000000, 1.000017
0.846406, 0.779265, 0.498020, 0.499475, 0.499834, 0.499553, 0.501534, 0.501061, 0.500136, 0.500311, 0.499973, 0.501313, 1.000010, 0.000000, 0.000000
0.980161, 0.981293, 0.485384, 0.513077, 0.503543, 0.498180, 0.534594, 0.487763, 0.528269, 0.493290, 0.515092, 0.506275, 0.952893, 0.230837, 0.210796
0.978810, 0.998750, 0.517585, 0.495422, 0.494439, 0.493902, 0.524369, 0.499457, 0.506281, 0.495903, 0.495299, 0.522192, 0.180744, 0.967836, 0.183725
0.981800, 0.993050, 0.493053, 0.501559, 0.510545, 0.498450, 0.477448, 0.494898, 0.506713, 0.490116, 0.491662, 0.507048, 0.688011, 0.683448, 0.247916
0.993786, 0.999438, 0.499819, 0.494680, 0.486954, 0.501352, 0.508826, 0.508924, 0.503237, 0.497064, 0.492336, 0.497778, 0.057097, 0.663707, 0.746401
0.992962, 0.765247, 0.497761, 0.511139, 0.489811, 0.506118, 0.513152, 0.516418, 0.486941, 0.514403, 0.505859, 0.505427, 0.715158, 0.000000, 0.700613
0.855138, 0.993276, 0.510241, 0.470226, 0.503655, 0.506025, 0.501028, 0.500967, 0.509199, 0.497504, 0.522541, 0.494972, 0.697837, 0.718583, 0.000000
0.992918, 0.997254, 0.515831, 0.481812, 0.521549, 0.501486, 0.493678, 0.479614, 0.482167, 0.491862, 0.484037, 0.501466, 0.264841, 0.667612, 0.698891
0.997446, 0.991867, 0.500727, 0.496091, 0.507959, 0.494969, 0.515255, 0.485746, 0.506058, 0.496105, 0.482895, 0.520377, 0.267049, 0.222298, 0.939080
0.991958, 0.663930, 0.507359, 0.510527, 0.497750, 0.500974, 0.495743, 0.500043, 0.513624, 0.506690, 0.528953, 0.491777, 0.765507, 0.000000, 0.645485
0.989512, 0.000000, 0.505141, 0.498151, 0.490360, 0.484630, 0.496643, 0.498890, 0.512041, 0.483042, 0.492443, 0.489981, 0.854766, 0.000000, 0.520864
0.978810, 0.997774, 0.517585, 0.497450, 0.494439, 0.493902, 0.524369, 0.499457, 0.506281, 0.495903, 0.500022, 0.527705, 0.304005, 0.936705, 0.183769
0.823352, 0.988734, 0.540008, 0.496864, 0.506869, 0.505596, 0.502132, 0.492487, 0.500961, 0.488516, 0.499140, 0.507926, 0.876435, 0.485549, 0.000000
0.994512, 0.994571, 0.491226, 0.500982, 0.494195, 0.491504, 0.494790, 0.489513, 0.506704, 0.499308, 0.500669, 0.501313, 0.378095, 0.487718, 0.787345
0.985742, 0.989342, 0.484374, 0.507783, 0.498484, 0.493601, 0.506909, 0.502233, 0.513448, 0.512419, 0.499930, 0.505648, 0.800124, 0.477396, 0.365282
0.984936, 0.998877, 0.513545, 0.547376, 0.527102, 0.492701, 0.499501, 0.496033, 0.523985, 0.501376, 0.480742, 0.506448, 0.157119, 0.932140, 0.338952
0.989202, 0.996630, 0.472577, 0.501791, 0.509603, 0.498054, 0.482954, 0.454613, 0.532377, 0.500419, 0.488436, 0.513493, 0.376903, 0.780263, 0.508219
0.821474, 1.000000, 0.497106, 0.496254, 0.499947, 0.501063, 0.501238, 0.498059, 0.495631, 0.502020, 0.498974, 0.496939, 0.000000, 1.000062, 0.000000
0.989202, 0.987649, 0.493042, 0.495158, 0.465188, 0.514331, 0.476071, 0.485657, 0.534177, 0.490116, 0.517991, 0.478498, 0.778822, 0.379385, 0.508094
0.535010, 0.983953, 0.506432, 0.494248, 0.506869, 0.505596, 0.503708, 0.498825, 0.498715, 0.493913, 0.499140, 0.503599, 0.952061, 0.306629, 0.000000
0.997446, 0.987851, 0.515321, 0.504459, 0.508613, 0.486727, 0.520007, 0.486741, 0.504700, 0.503124, 0.482895, 0.538669, 0.311430, 0.155334, 0.940581
0.818060, 0.996776, 0.500726, 0.499479, 0.503659, 0.506725, 0.497797, 0.498244, 0.503206, 0.493260, 0.499874, 0.487977, 0.420178, 0.907737, 0.000000
0.996671, 1.000000, 0.466746, 0.523179, 0.489776, 0.500259, 0.500703, 0.489356, 0.505936, 0.487267, 0.507812, 0.499929, 0.000000, 0.431775, 0.904331
0.984215, 0.741610, 0.499891, 0.499957, 0.503290, 0.499859, 0.497851, 0.500370, 0.508694, 0.499572, 0.500025, 0.499191, 0.949325, 0.000000, 0.314588
0.997298, 0.996014, 0.538955, 0.504621, 0.491153, 0.486169, 0.496438, 0.501178, 0.498104, 0.512903, 0.503070, 0.498697, 0.180227, 0.316829, 0.933354
0.994444, 0.991795, 0.469147, 0.508243, 0.491355, 0.499905, 0.508667, 0.502308, 0.506704, 0.506899, 0.500669, 0.501313, 0.480491, 0.395877, 0.784188
0.987823, 0.998877, 0.516177, 0.544920, 0.504171, 0.498426, 0.501844, 0.446251, 0.510750, 0.509877, 0.490851, 0.507019, 0.149659, 0.887882, 0.447632
0.986216, 0.995493, 0.499599, 0.493389, 0.498912, 0.437172, 0.514998, 0.493850, 0.499100, 0.499124, 0.504746, 0.501234, 0.501550, 0.780894, 0.383708
0.999123, 1.000000, 0.503681, 0.492644, 0.496251, 0.496457, 0.499967, 0.493303, 0.505775, 0.497318, 0.499673, 0.492524, 0.000000, 0.131585, 0.991543
0.996765, 0.966584, 0.516202, 0.500649, 0.493965, 0.545945, 0.508159, 0.489356, 0.512491, 0.495642, 0.506627, 0.501313, 0.421753, 0.022158, 0.909540
0.622087, 0.874365, 0.498020, 0.502093, 0.501330, 0.499544, 0.500587, 0.501926, 0.500136, 0.500113, 0.499973, 0.501313, 1.000016, 0.000002, 0.000000
0.970621, 0.000000, 0.505141, 0.498151, 0.492958, 0.484630, 0.496643, 0.498890, 0.512041, 0.482159, 0.492443, 0.489981, 0.997777, 0.000000, 0.079625
0.581558, 0.980817, 0.505590, 0.499479, 0.512621, 0.506463, 0.498626, 0.498395, 0.488223, 0.503672, 0.501748, 0.491736, 0.974925, 0.224596, 0.000000
0.998224, 0.919620, 0.500906, 0.496239, 0.500005, 0.491035, 0.497022, 0.491737, 0.498407, 0.497228, 0.502580, 0.501313, 0.253056, 0.000091, 0.967649
0.981800, 0.982968, 0.528282, 0.506071, 0.514478, 0.503701, 0.479381, 0.491793, 0.505632, 0.455103, 0.500732, 0.486901, 0.934119, 0.270502, 0.248612
0.995812, 0.555571, 0.509755, 0.493110, 0.506526, 0.495876, 0.516213, 0.527048, 0.506467, 0.495345, 0.495436, 0.505562, 0.513377, 0.000000, 0.859691
0.999312, 0.995448, 0.500815, 0.492644, 0.502342, 0.498829, 0.502746, 0.508273, 0.495658, 0.491709, 0.504899, 0.505708, 0.056740, 0.087477, 0.994833
0.988219, 0.990011, 0.498145, 0.497307, 0.494759, 0.515706, 0.511574, 0.474136, 0.503212, 0.476984, 0.497031, 0.487965, 0.745295, 0.483648, 0.462803
0.968159, 0.963703, 0.500138, 0.491434, 0.494333, 0.491877, 0.495931, 0.500370, 0.515127, 0.505673, 0.500025, 0.500270, 0.997784, 0.038878, 0.061759
0.460116, 0.975115, 0.498294, 0.498126, 0.502241, 0.499553, 0.499459, 0.500603, 0.503289, 0.501692, 0.503733, 0.501313, 0.992065, 0.126058, 0.000000
0.989568, 0.997419, 0.488871, 0.464832, 0.487889, 0.490248, 0.494987, 0.454916, 0.513969, 0.499573, 0.528154, 0.510940, 0.299892, 0.802150, 0.525526
0.878368, 0.971226, 0.503674, 0.493839, 0.499133, 0.502814, 0.498908, 0.494626, 0.504603, 0.497761, 0.499874, 0.490030, 0.996626, 0.084665, 0.000004
0.982626, 0.409040, 0.478249, 0.498312, 0.486447, 0.503416, 0.477753, 0.519695, 0.511708, 0.516395, 0.501206, 0.492536, 0.965118, 0.000000, 0.269417
