Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.438642, 0.000000, 0.599886, 0.599789, 0.400056, 0.500043, 0.400065, 0.500004, 0.499825, 0.598444, 0.501343, 0.500000, 5.258677, 0.000000, 4.331497
0.000000, 0.500000, 0.599914, 0.599872, 0.400066, 0.500011, 0.400070, 0.499994, 0.499856, 0.601098, 0.400245, 0.500000, 5.141192, 5.141192, 0.000000
0.438642, 0.429628, 0.599816, 0.599789, 0.400056, 0.500076, 0.400065, 0.500004, 0.499825, 0.598444, 0.501343, 0.500000, 4.108034, 3.287219, 4.333695
0.000000, 1.000000, 0.599837, 0.599821, 0.400066, 0.500053, 0.400068, 0.500004, 0.499806, 0.598469, 0.500624, 0.500000, 0.000000, 6.520882, 0.000000
1.000000, 1.000000, 0.599851, 0.599868, 0.400066, 0.499994, 0.400068, 0.499998, 0.499824, 0.598444, 0.501343, 0.500000, 0.000000, 0.000000, 6.809967
0.000000, 0.000000, 0.599914, 0.599872, 0.400066, 0.500002, 0.400069, 0.499994, 0.499856, 0.598396, 0.400245, 0.500000, 7.486204, 0.000000, 0.000000
0.025918, 1.000000, 0.599837, 0.599821, 0.400061, 0.500063, 0.400068, 0.500004, 0.499806, 0.598469, 0.500624, 0.500000, 0.000000, 6.515679, 0.265408
0.845417, 0.585214, 0.599911, 0.599868, 0.400067, 0.500019, 0.400068, 0.499998, 0.499824, 0.598444, 0.501103, 0.500000, 0.975856, 1.279568, 6.496490
0.438642, 0.234634, 0.599816, 0.599829, 0.400056, 0.500043, 0.400066, 0.500004, 0.499825, 0.598460, 0.501343, 0.500000, 4.898872, 1.891997, 4.325613
0.183648, 0.000000, 0.599914, 0.599872, 0.400067, 0.500002, 0.400063, 0.499994, 0.499837, 0.598338, 0.400245, 0.500000, 7.212477, 0.000000, 2.140306
0.505382, 1.000000, 0.599806, 0.599789, 0.400049, 0.500037, 0.400067, 0.500002, 0.499823, 0.599827, 0.500864, 0.500000, 0.000000, 4.321187, 4.394871
0.000000, 0.234634, 0.599816, 0.599830, 0.400056, 0.500043, 0.400066, 0.499999, 0.499841, 0.598436, 0.501343, 0.500000, 6.358897, 2.455874, 0.000000
0.000000, 0.855255, 0.599806, 0.599821, 0.400060, 0.500053, 0.400068, 0.500004, 0.499806, 0.598469, 0.500624, 0.500000, 1.470226, 6.354579, 0.000000
0.000000, 0.710511, 0.599788, 0.599821, 0.400056, 0.500063, 0.400068, 0.500004, 0.499806, 0.598464, 0.500863, 0.500000, 2.897499, 5.926565, 0.000000
0.111500, 0.537747, 0.599928, 0.599870, 0.400071, 0.500038, 0.400065, 0.499989, 0.499832, 0.598411, 0.400084, 0.500000, 4.884962, 5.501538, 1.301928
