Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.993240, 1.000000, 0.499819, 0.500434, 0.499944, 0.499971, 0.487969, 0.502294, 0.499871, 0.495933, 0.499378, 0.501678, 0.000000, 0.698890, 0.715467
0.993014, 0.888507, 0.492861, 0.500079, 0.498943, 0.500255, 0.499573, 0.498569, 0.496733, 0.499704, 0.500263, 0.500353, 0.711496, 0.000008, 0.702783
0.872789, 0.993098, 0.501415, 0.499038, 0.500561, 0.501705, 0.498404, 0.500159, 0.488521, 0.500697, 0.500500, 0.500852, 0.706876, 0.707538, 0.000002
0.990950, 0.992987, 0.500667, 0.498654, 0.499059, 0.499940, 0.498366, 0.503956, 0.507559, 0.498705, 0.497788, 0.501190, 0.574922, 0.565480, 0.591498
0.928650, 0.937942, 0.499864, 0.499377, 0.499947, 0.500911, 0.500074, 0.500015, 0.499309, 0.500117, 0.500877, 0.500089, 0.999999, 0.002593, 0.000958
0.999925, 1.000000, 0.500346, 0.500000, 0.499832, 0.499970, 0.499933, 0.500432, 0.499917, 0.499869, 0.500201, 0.500011, 0.000000, 0.011708, 0.999932
0.967814, 0.958421, 0.499871, 0.501676, 0.501829, 0.503387, 0.498983, 0.500611, 0.499375, 0.500025, 0.501402, 0.503054, 0.998002, 0.022437, 0.059577
0.968798, 0.999892, 0.500311, 0.499629, 0.500135, 0.501964, 0.497230, 0.499936, 0.499195, 0.499816, 0.499780, 0.499882, 0.016913, 0.997693, 0.065939
0.955280, 0.999577, 0.500255, 0.500064, 0.500574, 0.499335, 0.499774, 0.498650, 0.500369, 0.499977, 0.499804, 0.499794, 0.065056, 0.997753, 0.016188
0.981827, 0.982852, 0.498818, 0.500647, 0.510172, 0.505405, 0.494772, 0.497340, 0.502691, 0.499962, 0.498216, 0.499199, 0.931499, 0.266406, 0.248391
0.992284, 0.999183, 0.497397, 0.497997, 0.500930, 0.500975, 0.504167, 0.498671, 0.500573, 0.497682, 0.497770, 0.495409, 0.092159, 0.743561, 0.662383
0.992284, 0.976260, 0.497493, 0.502875, 0.502602, 0.501015, 0.495990, 0.498206, 0.501458, 0.495873, 0.498908, 0.496406, 0.741705, 0.106125, 0.662390
0.997447, 0.995059, 0.500432, 0.502090, 0.500590, 0.500914, 0.501222, 0.502029, 0.500132, 0.500559, 0.499424, 0.499846, 0.199791, 0.283688, 0.937885
0.705347, 0.992424, 0.502634, 0.500129, 0.497963, 0.499788, 0.500128, 0.501007, 0.499288, 0.498539, 0.501398, 0.499136, 0.742323, 0.670068, 0.000000
0.992284, 0.982920, 0.500010, 0.497997, 0.500957, 0.498863, 0.501395, 0.499320, 0.500902, 0.499536, 0.502255, 0.495671, 0.719943, 0.207425, 0.662363
0.982830, 0.998095, 0.497428, 0.504179, 0.496000, 0.501753, 0.453069, 0.501668, 0.501475, 0.500020, 0.500461, 0.499842, 0.259537, 0.928187, 0.274986
0.970893, 0.987366, 0.498924, 0.499762, 0.496073, 0.497985, 0.494964, 0.499951, 0.498932, 0.497967, 0.498648, 0.501383, 0.901563, 0.424971, 0.081812
0.992767, 0.997377, 0.502185, 0.504928, 0.485829, 0.500632, 0.501874, 0.500900, 0.500532, 0.499355, 0.496938, 0.497373, 0.257284, 0.677804, 0.689122
0.906807, 0.999617, 0.500180, 0.499946, 0.499908, 0.499980, 0.499754, 0.500859, 0.501517, 0.499187, 0.500625, 0.500251, 0.059043, 0.998260, 0.000089
