Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.499511, 1.000000, 0.499468, 0.500116, 0.399954, 0.500005, 0.499946, 0.200294, 0.599916, 0.599945, 0.100191, 0.000000, 0.000000, 38.249291, 38.190521
0.494770, 0.000000, 0.400146, 0.500001, 0.299932, 0.500738, 0.400456, 0.098876, 0.599940, 0.599659, 0.100199, 0.098211, 41.537308, 0.000000, 40.860429
0.000000, 0.512198, 0.500150, 0.500110, 0.400011, 0.499986, 0.499946, 0.299551, 0.599924, 0.599959, 0.100191, 0.000000, 34.016968, 35.346135, 0.000000
0.298789, 0.512198, 0.500339, 0.500110, 0.400011, 0.500002, 0.499946, 0.299551, 0.599924, 0.599959, 0.100191, 0.000000, 30.349960, 31.535844, 22.196100
0.000000, 0.000000, 0.500302, 0.500082, 0.300048, 0.500041, 0.399994, 0.100152, 0.599815, 0.599943, 0.202222, 0.000000, 58.853574, 0.000000, 0.000000
0.999021, 0.751529, 0.500074, 0.500000, 0.399983, 0.499992, 0.499946, 0.299380, 0.599934, 0.599986, 0.100199, 0.000000, 0.028721, 0.069813, 49.093931
0.000000, 1.000000, 0.499922, 0.500087, 0.399954, 0.500070, 0.499993, 0.297248, 0.596168, 0.599919, 0.100113, 0.000000, 0.000000, 53.408668, 0.000000
0.009512, 0.000000, 0.500302, 0.500082, 0.300048, 0.500041, 0.399994, 0.100152, 0.599815, 0.599914, 0.202174, 0.000000, 58.808431, 0.000000, 0.878723
0.486799, 0.239351, 0.400013, 0.499980, 0.299791, 0.500813, 0.400366, 0.098826, 0.600083, 0.599523, 0.100241, 0.098211, 39.156829, 15.457160, 40.386701
0.159464, 0.093877, 0.299905, 0.500025, 0.300172, 0.500139, 0.400143, 0.098433, 0.599735, 0.599912, 0.100119, 0.100065, 58.087812, 8.628328, 15.025329
0.124395, 0.980983, 0.499619, 0.500083, 0.400069, 0.499993, 0.499946, 0.200394, 0.501201, 0.600342, 0.100126, 0.000000, 1.562946, 52.306219, 10.357268
0.000000, 0.387962, 0.500150, 0.500045, 0.400011, 0.499986, 0.499946, 0.299551, 0.599924, 0.599980, 0.100186, 0.000000, 40.223873, 28.077898, 0.000000
0.597578, 1.000000, 0.500529, 0.500101, 0.399954, 0.500019, 0.499946, 0.199993, 0.599918, 0.599978, 0.100209, 0.000000, 0.000000, 31.936427, 43.606904
