Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.500000, 1.000000, 0.501898, 0.599129, 0.500000, 0.398750, 0.298099, 0.295577, 0.603453, 0.699332, 0.399703, 0.498396, 0.000000, 18.376638, 18.376638
0.608861, 0.000000, 0.501980, 0.598173, 0.499867, 0.399201, 0.298753, 0.301775, 0.501901, 0.699757, 0.400076, 0.500165, 11.049179, 0.000000, 15.661744
0.378067, 0.588813, 0.501898, 0.598173, 0.500266, 0.399133, 0.298753, 0.298977, 0.602490, 0.600338, 0.400203, 0.498396, 8.944100, 11.866290, 10.032696
0.000000, 0.000000, 0.501858, 0.696973, 0.500177, 0.498961, 0.398544, 0.404201, 0.699293, 0.696850, 0.400205, 0.399619, 25.349489, 0.000000, 0.000000
1.000000, 0.344670, 0.501898, 0.598173, 0.500000, 0.399201, 0.298753, 0.300919, 0.600491, 0.699458, 0.401186, 0.499538, 0.000000, 0.000000, 19.351501
0.407859, 0.099392, 0.501898, 0.598173, 0.500000, 0.399201, 0.298753, 0.301075, 0.603453, 0.600062, 0.399153, 0.498396, 15.126497, 2.380985, 11.416814
0.000000, 0.633676, 0.501969, 0.599250, 0.500000, 0.498961, 0.298346, 0.295773, 0.602397, 0.698733, 0.400239, 0.498396, 12.689301, 19.562866, 0.000000
0.246649, 0.817012, 0.501969, 0.598173, 0.500177, 0.399337, 0.298753, 0.298977, 0.600439, 0.700022, 0.400255, 0.498396, 5.160618, 17.456742, 7.428163
0.820651, 0.814853, 0.501898, 0.598173, 0.500266, 0.399201, 0.298753, 0.298493, 0.601219, 0.600367, 0.400203, 0.498396, 1.372549, 4.585642, 16.538826
0.348408, 0.237679, 0.501898, 0.598173, 0.500089, 0.399201, 0.298753, 0.300657, 0.603453, 0.600062, 0.399203, 0.498396, 15.073995, 5.904730, 9.865169
0.553743, 0.687987, 0.501898, 0.598173, 0.500266, 0.399201, 0.298753, 0.299219, 0.602490, 0.600371, 0.400203, 0.498691, 5.357226, 10.041123, 13.485037
0.763082, 0.000000, 0.501898, 0.598173, 0.500000, 0.399201, 0.298753, 0.301775, 0.501901, 0.700057, 0.400151, 0.499852, 6.946350, 0.000000, 17.795699
0.291825, 0.371656, 0.501898, 0.598893, 0.500033, 0.399201, 0.298753, 0.301850, 0.603453, 0.700057, 0.400151, 0.499870, 16.052428, 10.604338, 9.493482
0.992226, 0.629707, 0.501898, 0.598173, 0.500266, 0.399126, 0.298753, 0.300134, 0.603453, 0.600356, 0.400225, 0.499419, 0.123379, 0.187638, 18.388105
0.378067, 0.668560, 0.501898, 0.598173, 0.500266, 0.399201, 0.298753, 0.298977, 0.602490, 0.600338, 0.400203, 0.498396, 7.381697, 12.873745, 10.019443
0.656850, 0.668560, 0.501898, 0.598173, 0.500199, 0.399201, 0.298753, 0.298977, 0.602765, 0.600338, 0.400054, 0.498396, 4.643093, 8.097596, 15.606704
0.291825, 0.000000, 0.501898, 0.598173, 0.500000, 0.399201, 0.298753, 0.300413, 0.603453, 0.700057, 0.400177, 0.499870, 19.076608, 0.000000, 9.413435
0.305497, 0.803004, 0.501898, 0.599252, 0.500177, 0.399201, 0.298753, 0.298977, 0.600439, 0.700022, 0.400255, 0.498396, 5.165526, 16.156848, 8.828132
1.000000, 0.629707, 0.501898, 0.598173, 0.500266, 0.399502, 0.298753, 0.298493, 0.603453, 0.600128, 0.400109, 0.498986, 0.000000, 0.000000, 18.894859
0.348408, 0.099392, 0.501898, 0.598173, 0.500000, 0.399201, 0.298753, 0.300395, 0.603453, 0.600062, 0.399203, 0.498396, 15.953925, 2.511226, 9.841480
0.000000, 1.000000, 0.501817, 0.600148, 0.500000, 0.399201, 0.297518, 0.298546, 0.600796, 0.698670, 0.399528, 0.498396, 0.000000, 20.587163, 0.000000
0.820651, 0.629707, 0.501898, 0.598713, 0.500266, 0.399051, 0.298753, 0.298921, 0.601219, 0.600367, 0.400203, 0.498101, 2.584436, 3.930478, 16.253386
0.656850, 0.334465, 0.501898, 0.598173, 0.500199, 0.399201, 0.298753, 0.298977, 0.602765, 0.600338, 0.400054, 0.498396, 8.075442, 4.681518, 15.606704
0.291825, 0.011842, 0.501898, 0.598173, 0.500000, 0.399201, 0.298753, 0.300413, 0.603453, 0.700057, 0.400177, 0.499870, 19.073308, 0.354844, 9.413435
0.000000, 0.162031, 0.501736, 0.696973, 0.500177, 0.598652, 0.396130, 0.400598, 0.699837, 0.596390, 0.397522, 0.399743, 23.673247, 6.158815, 0.000000
0.553743, 0.668560, 0.501898, 0.598173, 0.500266, 0.399201, 0.298753, 0.298977, 0.602490, 0.600371, 0.400203, 0.498691, 5.691831, 9.926604, 13.558257
