Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.993107, 1.000000, 0.499785, 0.499617, 0.499389, 0.500204, 0.503125, 0.499472, 0.500009, 0.519768, 0.499350, 0.499954, 0.000000, 0.706569, 0.708212
0.993184, 0.873701, 0.500563, 0.499359, 0.499957, 0.499665, 0.500982, 0.499452, 0.499810, 0.500038, 0.500014, 0.499587, 0.701923, 0.000002, 0.712256
0.800515, 0.992991, 0.499928, 0.499853, 0.499291, 0.500202, 0.499818, 0.500132, 0.507455, 0.499569, 0.500991, 0.498066, 0.712791, 0.701463, 0.000000
0.990560, 0.993422, 0.499387, 0.500191, 0.500173, 0.499926, 0.499194, 0.483735, 0.529087, 0.499861, 0.502794, 0.501097, 0.565276, 0.596062, 0.572203
1.000000, 0.927141, 0.500021, 0.499955, 0.499938, 0.499822, 0.499974, 0.500082, 0.500039, 0.499828, 0.500073, 0.500048, 0.000000, 0.000000, 1.000000
0.962496, 0.633347, 0.499796, 0.500424, 0.500255, 0.500125, 0.500086, 0.500103, 0.499780, 0.499619, 0.500138, 0.499190, 0.999411, 0.000000, 0.034352
0.960480, 0.967412, 0.499976, 0.500360, 0.500110, 0.500075, 0.499940, 0.499941, 0.499775, 0.500299, 0.499722, 0.500102, 0.997978, 0.057131, 0.027854
0.968463, 1.000000, 0.500298, 0.499928, 0.499442, 0.500598, 0.500889, 0.499927, 0.500034, 0.499405, 0.499879, 0.499871, 0.000000, 0.997971, 0.063698
0.945186, 1.000000, 0.500124, 0.499909, 0.500329, 0.500172, 0.500495, 0.500275, 0.499990, 0.499960, 0.500354, 0.500262, 0.000000, 0.999985, 0.005596
0.999824, 1.000000, 0.500622, 0.499014, 0.501024, 0.500058, 0.500117, 0.499428, 0.499956, 0.500697, 0.500180, 0.500355, 0.000000, 0.027354, 0.999629
0.993184, 0.985521, 0.498171, 0.500032, 0.499977, 0.499675, 0.500096, 0.501427, 0.499655, 0.497991, 0.498758, 0.500093, 0.655598, 0.250791, 0.712262
0.995973, 0.938046, 0.500441, 0.499895, 0.498610, 0.493636, 0.501114, 0.499542, 0.499802, 0.501451, 0.499689, 0.499553, 0.498221, 0.001306, 0.867103
0.995990, 0.999280, 0.501481, 0.498649, 0.499410, 0.499965, 0.500285, 0.500385, 0.499945, 0.498682, 0.500441, 0.500755, 0.054095, 0.493713, 0.867949
0.977447, 0.998546, 0.497106, 0.500008, 0.502762, 0.499522, 0.500418, 0.500841, 0.498970, 0.489785, 0.500294, 0.498616, 0.208380, 0.965030, 0.159823
0.981001, 0.981384, 0.509800, 0.501401, 0.496088, 0.498785, 0.500592, 0.500803, 0.498764, 0.510150, 0.498724, 0.492192, 0.945897, 0.231359, 0.228730
0.973937, 0.993505, 0.497381, 0.502483, 0.494702, 0.496845, 0.508663, 0.512746, 0.489836, 0.500970, 0.498601, 0.496856, 0.679193, 0.725951, 0.111804
0.997367, 0.993895, 0.498173, 0.511898, 0.488187, 0.499723, 0.502043, 0.500039, 0.500405, 0.496999, 0.498261, 0.499127, 0.234674, 0.267921, 0.934746
0.982270, 0.994367, 0.500584, 0.499957, 0.500912, 0.499929, 0.500168, 0.500267, 0.500682, 0.489977, 0.500872, 0.498999, 0.605720, 0.752286, 0.259571
0.992528, 0.997184, 0.501177, 0.498649, 0.499410, 0.500213, 0.500285, 0.500385, 0.499945, 0.498682, 0.499866, 0.500755, 0.277526, 0.682874, 0.675777
