Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.993153, 1.000000, 0.505309, 0.495286, 0.500717, 0.500863, 0.504823, 0.495818, 0.504658, 0.500899, 0.492341, 0.499482, 0.000000, 0.703855, 0.710588
0.993048, 0.131978, 0.500081, 0.495512, 0.510089, 0.494607, 0.507594, 0.501609, 0.500391, 0.502098, 0.502702, 0.505424, 0.709775, 0.000000, 0.704786
0.820285, 0.993082, 0.506288, 0.504840, 0.499672, 0.496362, 0.509924, 0.489596, 0.493634, 0.498120, 0.499442, 0.480972, 0.708170, 0.707018, 0.000000
0.991024, 0.993599, 0.502090, 0.488534, 0.497906, 0.466038, 0.515055, 0.501416, 0.500058, 0.538492, 0.468622, 0.514357, 0.546637, 0.593528, 0.597762
0.824242, 0.523048, 0.502209, 0.498457, 0.498434, 0.500142, 0.503652, 0.500093, 0.499599, 0.504335, 0.500538, 0.502272, 1.000047, 0.000000, 0.000000
0.956519, 0.555953, 0.499260, 0.499075, 0.506471, 0.500142, 0.490268, 0.500093, 0.498307, 0.501800, 0.500538, 0.502272, 0.999980, 0.000000, 0.018430
0.927722, 1.000000, 0.502241, 0.496599, 0.499611, 0.498025, 0.497932, 0.500202, 0.501714, 0.498959, 0.500251, 0.500171, 0.000000, 1.000029, 0.000867
0.979984, 0.998448, 0.497947, 0.491540, 0.501042, 0.468801, 0.519540, 0.498544, 0.495730, 0.503795, 0.494890, 0.534728, 0.219880, 0.956134, 0.207039
0.993591, 0.734901, 0.502980, 0.500858, 0.500829, 0.501032, 0.499884, 0.511776, 0.512585, 0.513509, 0.501491, 0.501799, 0.678296, 0.000000, 0.735465
0.992554, 0.997197, 0.514146, 0.478219, 0.489513, 0.512681, 0.516167, 0.501416, 0.511443, 0.526792, 0.497567, 0.507940, 0.276549, 0.683563, 0.678616
0.992227, 0.985207, 0.506281, 0.502523, 0.516771, 0.534233, 0.473081, 0.499318, 0.507265, 0.498990, 0.492847, 0.508248, 0.707010, 0.261197, 0.660843
0.998536, 1.000000, 0.496993, 0.502974, 0.498821, 0.516935, 0.495861, 0.500608, 0.501831, 0.510254, 0.501224, 0.503547, 0.000000, 0.212467, 0.977625
0.513117, 0.991829, 0.471644, 0.507659, 0.497959, 0.521147, 0.532553, 0.480811, 0.509202, 0.500976, 0.511108, 0.501148, 0.772570, 0.639570, 0.000000
0.991955, 1.000000, 0.530502, 0.496668, 0.522148, 0.500018, 0.471794, 0.500325, 0.503925, 0.480111, 0.488855, 0.460555, 0.000000, 0.767913, 0.647275
0.979984, 0.981138, 0.497947, 0.495619, 0.503280, 0.515843, 0.516163, 0.494070, 0.493346, 0.490349, 0.494890, 0.493565, 0.952543, 0.227010, 0.206644
0.983885, 0.999390, 0.493389, 0.496985, 0.501867, 0.500430, 0.510406, 0.501707, 0.526228, 0.491404, 0.495531, 0.534661, 0.088685, 0.950433, 0.305154
0.995003, 0.992882, 0.497674, 0.496621, 0.484834, 0.469759, 0.484730, 0.490367, 0.498447, 0.515331, 0.498304, 0.513317, 0.417762, 0.404205, 0.816031
0.988657, 0.565544, 0.496310, 0.504023, 0.496554, 0.480222, 0.499664, 0.506844, 0.497015, 0.505693, 0.502153, 0.478362, 0.877493, 0.000000, 0.481659
0.932154, 0.560980, 0.502209, 0.498457, 0.498434, 0.500142, 0.503360, 0.500093, 0.499599, 0.501800, 0.500538, 0.502272, 1.000029, 0.000000, 0.001396
0.996676, 0.917185, 0.512256, 0.507390, 0.493117, 0.497482, 0.504367, 0.497183, 0.509212, 0.479180, 0.501262, 0.497915, 0.430648, 0.000119, 0.903417
0.923493, 0.983816, 0.491022, 0.498074, 0.541421, 0.498465, 0.499244, 0.498603, 0.505088, 0.496317, 0.508316, 0.520350, 0.955385, 0.303151, 0.000550
0.987614, 0.999323, 0.499755, 0.460306, 0.505150, 0.512867, 0.537090, 0.489625, 0.491894, 0.546665, 0.486176, 0.509698, 0.092971, 0.900122, 0.439009
1.000000, 0.327514, 0.496687, 0.497670, 0.499759, 0.503389, 0.499850, 0.500931, 0.500428, 0.496986, 0.502157, 0.502911, 0.000000, 0.000000, 1.000051
0.985020, 0.989697, 0.519032, 0.509798, 0.497068, 0.473388, 0.508259, 0.473371, 0.515160, 0.515927, 0.500441, 0.494633, 0.799847, 0.498801, 0.341141
0.224158, 0.995558, 0.503622, 0.501638, 0.496557, 0.502593, 0.487359, 0.493042, 0.506295, 0.495830, 0.501216, 0.503746, 0.535099, 0.845163, 0.000000
0.823275, 0.523048, 0.502209, 0.498457, 0.498434, 0.500142, 0.503652, 0.500093, 0.498405, 0.504335, 0.500538, 0.502272, 1.000050, 0.000000, 0.000000
0.989559, 0.996652, 0.496182, 0.454431, 0.498157, 0.495939, 0.529391, 0.509588, 0.497115, 0.462296, 0.494963, 0.427478, 0.372568, 0.776130, 0.527706
0.986393, 0.996253, 0.498221, 0.516538, 0.509939, 0.459954, 0.509602, 0.501561, 0.512506, 0.493585, 0.517861, 0.512705, 0.436154, 0.814516, 0.389672
0.972280, 0.997639, 0.494085, 0.495824, 0.487415, 0.493054, 0.519540, 0.494070, 0.475280, 0.511797, 0.503268, 0.513578, 0.323768, 0.943130, 0.094477
0.998032, 0.628728, 0.516557, 0.501639, 0.501919, 0.508865, 0.503851, 0.499920, 0.495670, 0.496948, 0.504797, 0.502914, 0.277301, 0.000000, 0.961234
0.995003, 0.995255, 0.490802, 0.490719, 0.484834, 0.496451, 0.492685, 0.485362, 0.498447, 0.533688, 0.480169, 0.517383, 0.325829, 0.481823, 0.816527
0.989559, 0.988116, 0.502251, 0.475788, 0.483292, 0.505664, 0.544504, 0.507704, 0.496996, 0.480135, 0.484418, 0.511826, 0.760934, 0.391543, 0.524543
0.997502, 0.996780, 0.502338, 0.477682, 0.481644, 0.497991, 0.480963, 0.478539, 0.516068, 0.468188, 0.490824, 0.491931, 0.143422, 0.310195, 0.943076
0.984658, 0.382599, 0.519040, 0.511491, 0.509068, 0.508512, 0.453771, 0.485797, 0.481673, 0.503216, 0.495152, 0.500361, 0.947674, 0.000000, 0.329607
0.224158, 0.999268, 0.505036, 0.505758, 0.491009, 0.491915, 0.487359, 0.493042, 0.506295, 0.490279, 0.501216, 0.503746, 0.110711, 0.994419, 0.000000
0.960406, 0.520970, 0.499260, 0.502457, 0.498434, 0.500142, 0.503652, 0.500093, 0.498307, 0.501800, 0.500538, 0.502272, 0.999652, 0.000000, 0.027641
0.932154, 0.554136, 0.502209, 0.496024, 0.498434, 0.500142, 0.503652, 0.500093, 0.499599, 0.501800, 0.500538, 0.500168, 1.000039, 0.000000, 0.001396
0.996637, 0.997477, 0.481556, 0.455090, 0.495142, 0.505421, 0.529763, 0.501439, 0.481801, 0.521637, 0.485930, 0.440693, 0.150338, 0.411021, 0.907825
0.974797, 0.986452, 0.497626, 0.495238, 0.505806, 0.498087, 0.503772, 0.485629, 0.517318, 0.499387, 0.509305, 0.523351, 0.914707, 0.388360, 0.122175
0.999380, 0.919749, 0.504422, 0.499555, 0.496905, 0.497704, 0.497551, 0.498273, 0.493968, 0.499015, 0.499170, 0.514435, 0.094345, 0.000034, 0.995831
0.513117, 0.994085, 0.469417, 0.507659, 0.497959, 0.516806, 0.509956, 0.486926, 0.509202, 0.500976, 0.511108, 0.502447, 0.647546, 0.764342, 0.000000
0.979984, 0.997639, 0.497947, 0.499257, 0.503280, 0.496340, 0.519540, 0.494070, 0.493346, 0.498818, 0.494890, 0.523409, 0.318033, 0.926424, 0.206702
0.996583, 1.000000, 0.500998, 0.497068, 0.500717, 0.502938, 0.488938, 0.501852, 0.496573, 0.492568, 0.498694, 0.514357, 0.000000, 0.439955, 0.898487
0.985020, 0.997019, 0.506176, 0.500882, 0.533837, 0.503332, 0.502731, 0.487280, 0.556344, 0.482694, 0.495994, 0.511095, 0.372734, 0.868382, 0.341996
0.995662, 0.413253, 0.497964, 0.481076, 0.504552, 0.510373, 0.511814, 0.487488, 0.498464, 0.498596, 0.498223, 0.513137, 0.526475, 0.000000, 0.851328
0.234725, 0.991353, 0.505391, 0.514351, 0.518339, 0.537925, 0.498621, 0.478303, 0.494933, 0.497242, 0.505992, 0.510220, 0.792640, 0.614037, 0.000000
0.992823, 0.989036, 0.531609, 0.502523, 0.516771, 0.520259, 0.485347, 0.510099, 0.503852, 0.521580, 0.504950, 0.548085, 0.628847, 0.361394, 0.695436
0.932356, 0.999628, 0.502241, 0.496599, 0.504447, 0.498115, 0.497932, 0.500202, 0.497362, 0.498975, 0.500251, 0.500171, 0.057379, 0.998404, 0.001427
0.997435, 0.152896, 0.494915, 0.498648, 0.510269, 0.499043, 0.509075, 0.511267, 0.507130, 0.491560, 0.505763, 0.508175, 0.348562, 0.000000, 0.937889
0.987398, 0.993599, 0.505671, 0.478071, 0.521702, 0.510382, 0.515055, 0.528771, 0.491705, 0.536619, 0.496951, 0.505380, 0.614568, 0.667285, 0.429230
0.985020, 0.982328, 0.529168, 0.495591, 0.568659, 0.511671, 0.498767, 0.478882, 0.555733, 0.484192, 0.473029, 0.510639, 0.917124, 0.247996, 0.343829
0.993153, 0.993599, 0.505671, 0.479965, 0.496445, 0.477512, 0.531243, 0.500491, 0.500067, 0.513031, 0.496951, 0.512747, 0.477829, 0.518817, 0.712077
0.359493, 0.998774, 0.504100, 0.503079, 0.499561, 0.499812, 0.499732, 0.500786, 0.495942, 0.499209, 0.502499, 0.489009, 0.180330, 0.983780, 0.000000
0.979984, 1.000000, 0.508109, 0.503223, 0.501042, 0.512017, 0.497237, 0.502005, 0.499687, 0.501107, 0.500924, 0.521681, 0.000000, 0.979141, 0.206627
0.989559, 0.994867, 0.498221, 0.454431, 0.498157, 0.495939, 0.529391, 0.509588, 0.497115, 0.462296, 0.476027, 0.509972, 0.506171, 0.691524, 0.525291
0.985095, 1.000000, 0.505671, 0.504151, 0.492256, 0.523324, 0.512173, 0.501416, 0.483522, 0.518132, 0.504453, 0.519477, 0.000000, 0.941107, 0.343406
0.982487, 0.184032, 0.492092, 0.497261, 0.504184, 0.504451, 0.507321, 0.484810, 0.504193, 0.520496, 0.483965, 0.459270, 0.966840, 0.000000, 0.265928
0.932154, 0.966388, 0.496150, 0.500634, 0.498434, 0.500142, 0.503652, 0.500093, 0.499599, 0.504335, 0.500538, 0.502272, 0.998732, 0.051416, 0.001396
0.999099, 0.719045, 0.502299, 0.491369, 0.495670, 0.487526, 0.514190, 0.494523, 0.506787, 0.494628, 0.496582, 0.504099, 0.135088, 0.000000, 0.991428
0.982527, 0.985373, 0.476186, 0.485020, 0.514324, 0.500997, 0.514984, 0.451554, 0.538792, 0.495007, 0.502347, 0.509079, 0.906824, 0.341236, 0.267634
0.995003, 0.996780, 0.502338, 0.477682, 0.481644, 0.497991, 0.487126, 0.478197, 0.516068, 0.539808, 0.490824, 0.491931, 0.244338, 0.528458, 0.817312
0.923493, 0.992423, 0.491022, 0.498074, 0.541421, 0.527296, 0.476375, 0.498603, 0.505088, 0.496317, 0.502621, 0.503678, 0.744722, 0.672108, 0.000551
0.982527, 0.989697, 0.479303, 0.482555, 0.514324, 0.495788, 0.514264, 0.451554, 0.509437, 0.504129, 0.504951, 0.524720, 0.821369, 0.512223, 0.267384
0.344804, 0.971118, 0.505437, 0.495159, 0.498864, 0.500079, 0.498321, 0.496843, 0.482611, 0.501529, 0.508277, 0.496938, 0.996938, 0.083752, 0.000000
0.997960, 0.185679, 0.496280, 0.499344, 0.503346, 0.498937, 0.496924, 0.504569, 0.501310, 0.502158, 0.495560, 0.509430, 0.286081, 0.000000, 0.958385
0.611795, 0.999756, 0.493375, 0.502810, 0.507749, 0.491780, 0.496969, 0.500202, 0.501842, 0.498959, 0.496486, 0.500171, 0.037891, 0.999488, 0.000000
0.987650, 0.184032, 0.516454, 0.500335, 0.503765, 0.498936, 0.520400, 0.503014, 0.502192, 0.514524, 0.509422, 0.460409, 0.901303, 0.000000, 0.439121
0.995928, 0.992882, 0.501673, 0.489568, 0.484834, 0.469759, 0.484730, 0.483819, 0.492614, 0.533688, 0.481695, 0.513317, 0.362232, 0.350478, 0.867681
0.988594, 0.998717, 0.497724, 0.475099, 0.495603, 0.506406, 0.503110, 0.494203, 0.508888, 0.496235, 0.495976, 0.530550, 0.165527, 0.863999, 0.479221
0.989799, 0.997433, 0.498013, 0.479929, 0.497972, 0.503175, 0.521619, 0.501779, 0.498209, 0.467801, 0.506494, 0.519586, 0.295332, 0.794314, 0.535317
0.999549, 0.335711, 0.503294, 0.500409, 0.500697, 0.507089, 0.500502, 0.503323, 0.498735, 0.496973, 0.502157, 0.502911, 0.069173, 0.000000, 0.997702
0.976618, 1.000000, 0.502994, 0.500093, 0.488105, 0.504665, 0.499831, 0.498398, 0.499755, 0.501107, 0.500924, 0.526481, 0.000000, 0.990020, 0.147026
0.971749, 0.184032, 0.516454, 0.497261, 0.500690, 0.498936, 0.507321, 0.488981, 0.503074, 0.485361, 0.501928, 0.460409, 0.998244, 0.000000, 0.089517
0.993821, 0.152896, 0.499430, 0.498648, 0.510269, 0.499043, 0.509075, 0.511267, 0.507130, 0.491560, 0.506965, 0.508175, 0.663991, 0.000000, 0.748483
0.981435, 0.999390, 0.494011, 0.508316, 0.501867, 0.505479, 0.510406, 0.505498, 0.518337, 0.491404, 0.495531, 0.534661, 0.090391, 0.968710, 0.239274
0.993153, 0.983516, 0.514793, 0.502523, 0.516771, 0.508042, 0.521361, 0.499566, 0.530866, 0.521580, 0.494515, 0.507591, 0.674417, 0.207158, 0.712265
0.991629, 0.990030, 0.505671, 0.470965, 0.496026, 0.476126, 0.515055, 0.508379, 0.500067, 0.538492, 0.468294, 0.490816, 0.655867, 0.426612, 0.629696
0.982527, 0.996084, 0.479303, 0.482555, 0.516127, 0.477324, 0.514264, 0.451554, 0.509437, 0.504129, 0.504951, 0.526088, 0.472630, 0.845458, 0.267549
0.992554, 0.996012, 0.529376, 0.478219, 0.489513, 0.510913, 0.512329, 0.501416, 0.511443, 0.526792, 0.497567, 0.504614, 0.364949, 0.641140, 0.678934
0.820285, 0.995853, 0.500583, 0.500879, 0.499870, 0.496362, 0.509603, 0.489596, 0.498810, 0.493529, 0.498462, 0.478168, 0.509485, 0.861336, 0.000000
0.998879, 0.300101, 0.505539, 0.499958, 0.505095, 0.506636, 0.499850, 0.501363, 0.498735, 0.496973, 0.502157, 0.502911, 0.165904, 0.000000, 0.986270
