Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.000000, 0.455771, 0.499881, 0.599087, 0.300916, 0.499388, 0.499312, 0.499838, 0.500905, 0.399150, 0.598838, 0.600605, 7.620127, 6.628612, 0.000000
1.000000, 0.821545, 0.500383, 0.499599, 0.399469, 0.499849, 0.501451, 0.400680, 0.499778, 0.501132, 0.598987, 0.500604, 0.000000, 0.000000, 5.141874
0.000000, 0.000000, 0.500112, 0.599248, 0.300916, 0.499943, 0.499176, 0.499161, 0.499431, 0.299836, 0.700991, 0.601158, 16.098768, 0.000000, 0.000000
0.003048, 0.004167, 0.500062, 0.499723, 0.399529, 0.499416, 0.499299, 0.400173, 0.502646, 0.401707, 0.701558, 0.502640, 12.070037, 0.079002, 0.057799
0.844216, 0.821545, 0.500383, 0.499666, 0.399469, 0.499849, 0.500460, 0.401273, 0.499676, 0.501186, 0.598987, 0.500604, 0.335811, 1.166432, 4.860879
0.372413, 0.021105, 0.499742, 0.499755, 0.399379, 0.500556, 0.499469, 0.400363, 0.499452, 0.400266, 0.701183, 0.499742, 7.210872, 0.239142, 4.778511
0.191690, 0.827091, 0.500272, 0.499802, 0.399469, 0.499958, 0.498747, 0.400680, 0.499363, 0.501078, 0.700559, 0.501013, 2.068459, 7.427479, 2.394372
0.177207, 0.649274, 0.499739, 0.499723, 0.399469, 0.499963, 0.499973, 0.400680, 0.499698, 0.500541, 0.700268, 0.499375, 3.699829, 6.022152, 2.019833
0.816558, 0.830727, 0.500383, 0.499754, 0.399469, 0.499849, 0.500753, 0.400680, 0.499778, 0.501186, 0.598987, 0.500705, 0.363587, 1.335039, 4.668254
0.090348, 0.665502, 0.500130, 0.499723, 0.399469, 0.499963, 0.499973, 0.400511, 0.499698, 0.500756, 0.700890, 0.499375, 3.737202, 6.445759, 1.064568
0.260979, 0.000000, 0.500065, 0.499643, 0.399409, 0.500397, 0.499049, 0.399665, 0.498926, 0.400783, 0.701560, 0.499861, 8.461024, 0.000000, 3.676866
0.001916, 0.120351, 0.499906, 0.499643, 0.399349, 0.500274, 0.497939, 0.399908, 0.499534, 0.399749, 0.701323, 0.499742, 9.283395, 1.776215, 0.028450
0.826445, 0.826136, 0.500383, 0.499666, 0.399469, 0.499849, 0.500729, 0.400680, 0.499778, 0.501186, 0.598987, 0.500705, 0.353839, 1.263244, 4.692266
0.215049, 0.886101, 0.500272, 0.499802, 0.399469, 0.499963, 0.498747, 0.400680, 0.499363, 0.501186, 0.700559, 0.501013, 1.363578, 7.539991, 2.691476
0.031057, 0.004167, 0.499837, 0.499537, 0.399469, 0.499576, 0.499679, 0.399665, 0.502646, 0.499877, 0.701379, 0.501316, 9.342181, 0.061147, 0.456116
0.002946, 0.003280, 0.500598, 0.499857, 0.399048, 0.499416, 0.499979, 0.399665, 0.502565, 0.402732, 0.701714, 0.502004, 12.521243, 0.064521, 0.057935
0.260979, 0.381657, 0.500533, 0.499707, 0.399409, 0.500397, 0.499864, 0.399665, 0.499372, 0.400783, 0.701438, 0.499861, 6.716673, 4.590244, 3.535342
0.878542, 0.732367, 0.500383, 0.499666, 0.399439, 0.499820, 0.500729, 0.400680, 0.499575, 0.500971, 0.598987, 0.500859, 0.376383, 0.841930, 4.775079
