Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.077258, 1.000000, 0.500113, 0.500054, 0.499998, 0.500156, 0.499869, 0.499986, 0.499984, 0.499937, 0.499997, 0.499972, 0.000000, 1.000000, 0.000000
0.358616, 0.879103, 0.500022, 0.499948, 0.499946, 0.500246, 0.499763, 0.499971, 0.500077, 0.499882, 0.500660, 0.500005, 1.000001, 0.000004, 0.000000
0.253850, 0.993086, 0.498920, 0.499906, 0.498896, 0.498649, 0.499514, 0.500905, 0.500262, 0.500290, 0.499940, 0.499893, 0.707495, 0.706726, 0.000000
0.157368, 0.993347, 0.500938, 0.498530, 0.499321, 0.500057, 0.499987, 0.498368, 0.499766, 0.499950, 0.499917, 0.500106, 0.692578, 0.721351, 0.000000
0.319987, 0.943716, 0.500118, 0.499948, 0.499946, 0.500922, 0.499763, 0.499944, 0.500040, 0.499958, 0.500270, 0.499979, 0.999990, 0.004789, 0.000000
0.290256, 0.966297, 0.499531, 0.498889, 0.500168, 0.500275, 0.500422, 0.499243, 0.499229, 0.499418, 0.500009, 0.500173, 0.998705, 0.050931, 0.000000
0.133216, 0.987083, 0.501985, 0.499195, 0.502100, 0.497287, 0.499874, 0.500892, 0.500606, 0.501407, 0.499782, 0.501123, 0.909805, 0.415086, 0.000000
0.371356, 0.999804, 0.500769, 0.502721, 0.499037, 0.499603, 0.499530, 0.500871, 0.503574, 0.500323, 0.501665, 0.499795, 0.030543, 0.999559, 0.000000
0.262230, 0.996919, 0.499719, 0.499764, 0.499676, 0.500973, 0.498997, 0.499559, 0.500189, 0.500108, 0.499593, 0.500200, 0.405072, 0.914288, 0.000000
0.293750, 0.993234, 0.504045, 0.496647, 0.500731, 0.508395, 0.500570, 0.490754, 0.486669, 0.498007, 0.499550, 0.498128, 0.699359, 0.715288, 0.000000
0.038515, 0.995082, 0.500096, 0.499856, 0.499407, 0.499997, 0.501004, 0.500171, 0.500114, 0.499745, 0.499991, 0.501032, 0.573979, 0.818873, 0.000000
0.133216, 0.986120, 0.501051, 0.500754, 0.502590, 0.497287, 0.500158, 0.500372, 0.500606, 0.501407, 0.499782, 0.501123, 0.925603, 0.378547, 0.000000
0.270479, 0.983256, 0.501458, 0.499756, 0.499380, 0.500348, 0.499855, 0.498992, 0.499520, 0.499672, 0.500165, 0.498677, 0.958176, 0.286201, 0.000000
0.097081, 0.973961, 0.501430, 0.500511, 0.501213, 0.500071, 0.500327, 0.499997, 0.499165, 0.500624, 0.500102, 0.499781, 0.993709, 0.112035, 0.000000
0.295096, 0.997144, 0.501874, 0.500057, 0.500099, 0.499921, 0.500454, 0.495637, 0.499487, 0.499960, 0.497990, 0.500566, 0.380834, 0.924673, 0.000000
0.262230, 0.993918, 0.499719, 0.499764, 0.499676, 0.500973, 0.498997, 0.499559, 0.500189, 0.500108, 0.499593, 0.500200, 0.657422, 0.753526, 0.000000
0.000000, 0.998074, 0.498535, 0.498614, 0.507568, 0.520034, 0.500725, 0.500335, 0.500194, 0.499568, 0.499985, 0.500023, 0.272121, 0.962745, 0.000000
0.080345, 0.999176, 0.499626, 0.506190, 0.500343, 0.499603, 0.499530, 0.499063, 0.503848, 0.500060, 0.502047, 0.499795, 0.123948, 0.992348, 0.000000
0.361210, 0.945763, 0.499970, 0.500001, 0.500014, 0.500047, 0.499958, 0.499919, 0.500077, 0.499882, 0.500142, 0.500046, 0.999982, 0.005948, 0.000000
