Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.992872, 1.000000, 0.507224, 0.495146, 0.499734, 0.492985, 0.528050, 0.529360, 0.519550, 0.445030, 0.513100, 0.496738, 0.000000, 0.723051, 0.698531
0.993109, 0.620013, 0.499890, 0.509432, 0.502265, 0.502268, 0.503918, 0.512932, 0.507153, 0.505227, 0.494982, 0.516292, 0.706615, 0.000000, 0.708517
0.645920, 0.993023, 0.507990, 0.488144, 0.501529, 0.503875, 0.495655, 0.503151, 0.503063, 0.499926, 0.488908, 0.506858, 0.711259, 0.703542, 0.000000
0.990868, 0.993287, 0.491041, 0.494749, 0.495612, 0.513647, 0.519678, 0.510045, 0.502704, 0.493250, 0.435070, 0.520671, 0.566487, 0.584357, 0.590461
1.000000, 0.228190, 0.498013, 0.499386, 0.497240, 0.500603, 0.502982, 0.497323, 0.495982, 0.501534, 0.501640, 0.499049, 0.000000, 0.000000, 1.000050
0.000300, 1.000000, 0.499457, 0.500540, 0.498988, 0.499506, 0.501005, 0.500273, 0.500870, 0.497983, 0.498148, 0.500729, 0.000000, 1.000012, 0.000000
0.958361, 0.773418, 0.497174, 0.500967, 0.504829, 0.490996, 0.498518, 0.500066, 0.497472, 0.497289, 0.497235, 0.495027, 0.999912, 0.000000, 0.022338
0.960021, 0.461907, 0.502179, 0.501331, 0.494301, 0.503018, 0.492769, 0.495393, 0.500579, 0.498397, 0.501681, 0.497102, 0.999783, 0.000000, 0.026558
0.993158, 0.981953, 0.486403, 0.514312, 0.498274, 0.496350, 0.500351, 0.501370, 0.503030, 0.498383, 0.495873, 0.506544, 0.681123, 0.176980, 0.711132
0.000000, 0.995205, 0.510531, 0.487077, 0.501085, 0.495214, 0.517380, 0.515459, 0.503770, 0.527126, 0.512785, 0.507258, 0.565234, 0.827123, 0.000000
0.410756, 0.981068, 0.492659, 0.489254, 0.502847, 0.500095, 0.493194, 0.502130, 0.501099, 0.504982, 0.486310, 0.497247, 0.973577, 0.230317, 0.000000
0.997565, 0.993287, 0.472496, 0.490689, 0.488445, 0.533304, 0.504360, 0.523131, 0.491851, 0.586506, 0.427293, 0.504497, 0.235607, 0.243040, 0.957420
0.994512, 0.248724, 0.498495, 0.501673, 0.497424, 0.522276, 0.501090, 0.490427, 0.499499, 0.489197, 0.500119, 0.509329, 0.617406, 0.000000, 0.787667
0.991892, 0.998076, 0.481908, 0.491023, 0.496402, 0.510713, 0.533501, 0.488311, 0.517334, 0.515812, 0.497783, 0.464110, 0.209301, 0.741252, 0.643450
0.982621, 0.998076, 0.483734, 0.482443, 0.480062, 0.519820, 0.490399, 0.494377, 0.488846, 0.526090, 0.504530, 0.469597, 0.262588, 0.929969, 0.269610
0.792543, 0.824560, 0.500903, 0.499893, 0.502342, 0.498168, 0.498529, 0.501515, 0.494797, 0.499160, 0.501293, 0.499971, 1.000044, 0.000000, 0.000000
0.988944, 0.987388, 0.513997, 0.492036, 0.500587, 0.488705, 0.505118, 0.489036, 0.511067, 0.554542, 0.505598, 0.478295, 0.789325, 0.373007, 0.496100
0.261389, 0.996512, 0.493658, 0.504491, 0.495648, 0.499424, 0.500027, 0.498492, 0.509819, 0.502149, 0.489223, 0.503752, 0.447007, 0.894880, 0.000000
0.988165, 0.322546, 0.495069, 0.524998, 0.499317, 0.489678, 0.509930, 0.500517, 0.486170, 0.505229, 0.499679, 0.495196, 0.889077, 0.000000, 0.460148
0.996200, 0.998575, 0.460398, 0.458533, 0.500429, 0.537005, 0.505510, 0.472049, 0.510286, 0.510728, 0.516300, 0.469704, 0.099562, 0.469960, 0.884884
0.993703, 0.994852, 0.493667, 0.511960, 0.524015, 0.531666, 0.467765, 0.473993, 0.494554, 0.579906, 0.527289, 0.509763, 0.401416, 0.546719, 0.749362
0.996585, 0.304887, 0.499086, 0.512791, 0.502713, 0.491200, 0.499816, 0.497088, 0.505537, 0.490752, 0.481112, 0.494865, 0.439854, 0.000000, 0.898912
0.997835, 0.346464, 0.501666, 0.500787, 0.428379, 0.502967, 0.506318, 0.487180, 0.517303, 0.487815, 0.489221, 0.507557, 0.303135, 0.000000, 0.959208
1.000000, 0.025736, 0.497032, 0.499639, 0.496342, 0.501989, 0.502982, 0.503055, 0.500936, 0.498525, 0.499608, 0.497605, 0.000000, 0.000000, 1.000053
0.982621, 0.998779, 0.490147, 0.482443, 0.469654, 0.519820, 0.490399, 0.494377, 0.488846, 0.526090, 0.504530, 0.469597, 0.173656, 0.950947, 0.269706
0.994471, 0.991014, 0.513997, 0.488266, 0.500587, 0.522452, 0.492196, 0.492737, 0.472137, 0.529165, 0.505598, 0.462561, 0.500327, 0.370127, 0.787857
0.112540, 0.997438, 0.491617, 0.501012, 0.500814, 0.499424, 0.508996, 0.471567, 0.512861, 0.505651, 0.489223, 0.523234, 0.348577, 0.939216, 0.000000
0.987275, 0.999038, 0.516130, 0.497668, 0.494359, 0.496981, 0.511451, 0.484498, 0.506230, 0.524685, 0.516519, 0.482833, 0.130434, 0.898549, 0.423541
0.950152, 0.523046, 0.502179, 0.500754, 0.500276, 0.503802, 0.499667, 0.495393, 0.499520, 0.498397, 0.501119, 0.495665, 1.000019, 0.000000, 0.009451
0.997576, 0.998575, 0.459821, 0.473340, 0.498554, 0.532906, 0.515181, 0.468572, 0.501988, 0.503876, 0.499727, 0.497482, 0.069140, 0.326358, 0.947649
0.989511, 0.996847, 0.504380, 0.534467, 0.491003, 0.519461, 0.479524, 0.506353, 0.543428, 0.478323, 0.490129, 0.505380, 0.354054, 0.781440, 0.522721
0.999465, 1.000000, 0.498303, 0.507274, 0.498274, 0.497760, 0.508203, 0.497366, 0.501059, 0.510157, 0.495873, 0.496291, 0.000000, 0.081711, 0.996930
0.985533, 0.990294, 0.496146, 0.486196, 0.486364, 0.519317, 0.502534, 0.547424, 0.513606, 0.506220, 0.499438, 0.492006, 0.777331, 0.523069, 0.358862
0.984580, 0.656277, 0.499995, 0.496523, 0.494280, 0.498464, 0.494823, 0.517811, 0.507681, 0.505912, 0.501909, 0.501526, 0.945839, 0.000000, 0.326145
0.986366, 0.995262, 0.483625, 0.485922, 0.474027, 0.550178, 0.479368, 0.505515, 0.481060, 0.492259, 0.500887, 0.532338, 0.518706, 0.768250, 0.389778
0.884318, 0.985548, 0.492659, 0.489254, 0.499714, 0.510985, 0.491058, 0.502130, 0.501099, 0.489693, 0.455099, 0.497247, 0.935981, 0.359106, 0.000007
0.970160, 0.988948, 0.513997, 0.497456, 0.493947, 0.516434, 0.510276, 0.546393, 0.524509, 0.489648, 0.499438, 0.492837, 0.869872, 0.494563, 0.076130
0.997478, 0.266160, 0.511721, 0.495613, 0.511890, 0.522413, 0.514748, 0.532058, 0.465225, 0.534039, 0.516679, 0.479439, 0.345208, 0.000000, 0.943974
0.112540, 0.999692, 0.502984, 0.501316, 0.500814, 0.503935, 0.500759, 0.507233, 0.509415, 0.501136, 0.498809, 0.507318, 0.047591, 0.999092, 0.000000
0.999714, 0.955888, 0.493478, 0.505817, 0.499386, 0.494670, 0.497907, 0.503535, 0.496281, 0.506985, 0.495873, 0.505863, 0.044237, 0.000763, 0.999257
0.077921, 0.996346, 0.507372, 0.501882, 0.499340, 0.497344, 0.500025, 0.494368, 0.504659, 0.505651, 0.512170, 0.504024, 0.463275, 0.886570, 0.000000
0.835284, 0.986734, 0.486014, 0.497088, 0.482544, 0.500822, 0.495136, 0.499819, 0.505445, 0.438534, 0.499715, 0.523836, 0.920344, 0.403497, 0.000000
0.976711, 0.999013, 0.494577, 0.482443, 0.488860, 0.520574, 0.520922, 0.504625, 0.496556, 0.497539, 0.494746, 0.488458, 0.145815, 0.979658, 0.148516
0.967347, 0.467828, 0.502179, 0.501331, 0.500276, 0.503018, 0.492769, 0.495393, 0.500579, 0.498397, 0.498494, 0.497102, 0.998490, 0.000000, 0.056778
0.987275, 0.998788, 0.527860, 0.494360, 0.502384, 0.504535, 0.511451, 0.504243, 0.512167, 0.524685, 0.501096, 0.482833, 0.162004, 0.893529, 0.423602
0.995776, 0.620013, 0.499890, 0.509432, 0.502630, 0.502268, 0.503918, 0.496724, 0.507153, 0.499917, 0.494982, 0.505198, 0.516090, 0.000000, 0.856804
0.985410, 0.998076, 0.506494, 0.499603, 0.486376, 0.514651, 0.512732, 0.500528, 0.513862, 0.556718, 0.497011, 0.459757, 0.255633, 0.905338, 0.355431
0.995730, 0.998575, 0.473620, 0.473340, 0.500429, 0.539858, 0.496351, 0.472049, 0.510286, 0.510728, 0.484789, 0.469704, 0.108331, 0.511352, 0.858563
0.985502, 0.987388, 0.513997, 0.500722, 0.499589, 0.494653, 0.507376, 0.485962, 0.512897, 0.520227, 0.490615, 0.500453, 0.845650, 0.399625, 0.357012
