Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.993068, 1.000000, 0.516579, 0.531059, 0.518232, 0.498246, 0.499563, 0.472005, 0.535781, 0.429602, 0.512775, 0.563987, 0.000000, 0.717597, 0.714791
0.993068, 0.684930, 0.534765, 0.530195, 0.525371, 0.525111, 0.495422, 0.516893, 0.524187, 0.475682, 0.502635, 0.454214, 0.713436, 0.000000, 0.710647
0.150380, 0.993060, 0.505879, 0.496840, 0.493514, 0.420443, 0.502312, 0.487697, 0.499383, 0.513532, 0.494719, 0.489296, 0.713808, 0.710157, 0.000000
0.990112, 0.993225, 0.503072, 0.498640, 0.520098, 0.493668, 0.500219, 0.528799, 0.456569, 0.466516, 0.492216, 0.509927, 0.587207, 0.599771, 0.551712
1.000000, 0.000000, 0.503501, 0.498656, 0.503176, 0.497159, 0.495259, 0.496756, 0.494258, 0.501192, 0.501313, 0.505146, 0.000000, 0.000000, 1.000128
0.429631, 1.000000, 0.498393, 0.500824, 0.501682, 0.499212, 0.503693, 0.493756, 0.500819, 0.499130, 0.504115, 0.502156, 0.000000, 1.000082, 0.000000
0.000000, 0.860111, 0.497618, 0.500730, 0.501740, 0.505101, 0.499752, 0.500320, 0.500534, 0.499130, 0.499441, 0.500526, 1.000037, 0.000000, 0.000000
0.978762, 0.998497, 0.529258, 0.518755, 0.520703, 0.520081, 0.499749, 0.467294, 0.473589, 0.508587, 0.489141, 0.502179, 0.214785, 0.963481, 0.183290
0.998214, 0.994317, 0.507452, 0.497951, 0.501702, 0.501392, 0.499348, 0.497150, 0.534347, 0.447533, 0.508811, 0.497654, 0.160991, 0.198122, 0.971094
0.980024, 0.980084, 0.509236, 0.506165, 0.507832, 0.518629, 0.480598, 0.519944, 0.513201, 0.484652, 0.501038, 0.474965, 0.959001, 0.204516, 0.207805
0.992446, 0.997345, 0.501491, 0.556830, 0.513539, 0.496052, 0.508347, 0.513488, 0.494042, 0.501614, 0.489613, 0.497288, 0.266784, 0.694610, 0.673817
0.993553, 0.489628, 0.489399, 0.517072, 0.436805, 0.500143, 0.489175, 0.465669, 0.505178, 0.501580, 0.466209, 0.496199, 0.684932, 0.000000, 0.738020
0.992996, 0.986496, 0.498848, 0.498640, 0.507690, 0.519696, 0.552082, 0.498567, 0.482418, 0.506688, 0.477282, 0.491121, 0.657989, 0.280776, 0.704599
0.981366, 0.993440, 0.508252, 0.511805, 0.498469, 0.496563, 0.496447, 0.495001, 0.480209, 0.492036, 0.495957, 0.485253, 0.668102, 0.706527, 0.237398
0.994329, 1.000000, 0.483746, 0.545291, 0.541208, 0.481061, 0.487107, 0.485779, 0.494311, 0.519953, 0.467215, 0.502744, 0.000000, 0.633729, 0.781623
0.000000, 0.992245, 0.512430, 0.497800, 0.530273, 0.470155, 0.501189, 0.501934, 0.493838, 0.506497, 0.517120, 0.515066, 0.752971, 0.661956, 0.000000
0.996321, 1.000000, 0.505074, 0.497951, 0.520946, 0.508365, 0.505166, 0.507277, 0.525159, 0.490270, 0.508811, 0.497654, 0.000000, 0.466254, 0.886266
0.988913, 0.986917, 0.505930, 0.497441, 0.501546, 0.496939, 0.532477, 0.475020, 0.482525, 0.454730, 0.528135, 0.539738, 0.799407, 0.357859, 0.495826
0.984829, 0.990197, 0.494439, 0.508664, 0.496893, 0.503217, 0.504293, 0.487636, 0.497468, 0.516438, 0.495478, 0.513995, 0.785659, 0.522079, 0.334298
0.989377, 0.996671, 0.506022, 0.514165, 0.508585, 0.508148, 0.514020, 0.534156, 0.495756, 0.492736, 0.499183, 0.496929, 0.370207, 0.775490, 0.514984
0.978639, 0.983668, 0.524429, 0.570449, 0.508292, 0.513566, 0.464969, 0.514114, 0.508029, 0.494458, 0.476408, 0.499459, 0.946310, 0.295497, 0.181721
0.994594, 0.989264, 0.484796, 0.494331, 0.458909, 0.480591, 0.493029, 0.504294, 0.520760, 0.517235, 0.437677, 0.494192, 0.529724, 0.313057, 0.797195
