Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.518277, 1.000000, 0.499986, 0.599985, 0.499481, 0.599843, 0.200010, 0.599949, 0.599860, 0.498575, 0.499148, 0.599679, 0.000000, 10.718402, 11.352214
0.000000, 0.000000, 0.500274, 0.599945, 0.500060, 0.599892, 0.300817, 0.599939, 0.599775, 0.400069, 0.498328, 0.599679, 11.684104, 0.000000, 0.000000
0.000000, 0.512658, 0.500861, 0.599902, 0.500072, 0.599976, 0.300752, 0.599924, 0.599766, 0.400038, 0.499968, 0.599679, 7.793856, 8.110122, 0.000000
0.409830, 0.512658, 0.500861, 0.599902, 0.500072, 0.599976, 0.300752, 0.599931, 0.599766, 0.400038, 0.499968, 0.599679, 6.233840, 6.486802, 6.751105
0.000000, 1.000000, 0.500566, 0.600026, 0.500068, 0.599885, 0.200140, 0.599953, 0.599748, 0.400184, 0.498596, 0.599679, 0.000000, 16.473769, 0.000000
1.000000, 1.000000, 0.499986, 0.599963, 0.500036, 0.599843, 0.200010, 0.599936, 0.599860, 0.498575, 0.499148, 0.599679, 0.000000, 0.000000, 15.559538
0.000000, 0.938904, 0.500861, 0.599923, 0.500068, 0.599951, 0.300752, 0.599924, 0.599766, 0.400038, 0.499968, 0.599679, 1.077750, 11.195720, 0.000000
0.158696, 0.938904, 0.500787, 0.599902, 0.500068, 0.599918, 0.300752, 0.599924, 0.599726, 0.400038, 0.499968, 0.599679, 1.042530, 10.829855, 2.769755
0.000000, 0.163099, 0.500762, 0.599945, 0.500084, 0.599892, 0.300817, 0.599939, 0.599772, 0.400069, 0.498328, 0.599679, 11.400085, 2.986279, 0.000000
0.819660, 0.756329, 0.500861, 0.599902, 0.500072, 0.599959, 0.300752, 0.599926, 0.599778, 0.400038, 0.499834, 0.599679, 1.174617, 2.917481, 10.803834
0.319660, 0.756329, 0.500861, 0.599902, 0.500072, 0.599976, 0.300752, 0.599924, 0.599766, 0.400038, 0.499968, 0.599679, 3.682369, 9.146161, 5.413516
0.045813, 0.512658, 0.500861, 0.599902, 0.500072, 0.599934, 0.300752, 0.599924, 0.599766, 0.400038, 0.499968, 0.599679, 7.773620, 8.089064, 0.808732
