mainFrameColor,0,0,0
jButton1,0,0,0
jButton2,0,34,0
jButton3,102,28,46
jButton4,100,59,60
jButton5,0,0,0
jButton6,0,0,0
jButton7,52,15,0
jButton8,0,0,0
jButton9,70,0,12
jButton10,0,68,29
jButton11,16,96,0
jButton12,117,0,0
jButton13,0,11,22
jButton14,94,0,48
jButton15,0,0,106
jButton16,99,0,113
jButton17,0,0,0
jButton18,0,109,83
jTextField1,0,0,0
jTextField1TextColor,74,74,74
jLabel1,56,0,35
jPanel1,0,0,58
jPanel2,0,0,0
jPanel3,0,0,0
jPanel4,25,47,86
jPanel5,0,110,47
currentFitness,2.472279169248194E7
